	user_id	rec_item_list
178	14681	[ 4 24 16 18 21]
179	14681	[ 3 29 11 10  7]
180	14681	[ 4  2 11 10  7]
181	14681	[25  3 16 22  8]
182	14681	[ 2 15 30 28  3]
183	14681	[13 30  0  7 28]
184	14681	[ 1 11  4  0  6]
185	14681	[27  0 10  5 15]
186	14681	[ 1  2 16  0 19]
187	14681	[0 4 1 2 3]
188	14681	[ 6  8  7 26 19]
189	14681	[ 7  0  9  1 30]
190	14681	[ 0 25 11 27 21]
191	14681	[ 5  9 16 11  1]
192	14681	[10 30  0  5 17]
193	14681	[13 12 21 27 11]
194	14681	[1 3 6 2 0]
195	14681	[ 7 14  6  8 10]
196	14681	[24 15  6  0 21]
197	14681	[ 2 23  1 20 16]
198	14681	[ 2 25 19 17  1]
199	14681	[ 9 12  0  3 15]
200	14681	[18  2  5 19 17]
201	14681	[ 3 12 20 13 26]
202	14681	[ 9 22 14 17 29]
203	14681	[15 23  0 20 27]
204	14681	[ 8 17 14 21 26]
205	14681	[16  6 14 13 20]
206	14681	[ 2 10  1 28  0]
207	14681	[25 12  2 30 21]
208	14681	[ 4 27  3 24 13]
209	14681	[ 1 11 21 13 20]
210	14681	[ 0 26  5 17 13]
211	14681	[ 5 24 21  0 28]
212	14681	[27 29  3  1 18]
213	14681	[28  4 14 11 22]
214	14681	[18 22  3 23  0]
215	14681	[16  7 29 21 23]
216	14681	[25 29 17 10  6]
217	14681	[12 14 27 24 13]
218	14681	[ 1  4 20  7  0]
219	14681	[20 27 13 25 24]
220	14681	[ 9  0  1 26 13]
221	14681	[21 22 19 30  4]
222	14681	[26  1  5 30 28]
223	14681	[ 3 30  4 15 28]
224	14681	[ 1  0 29  6  8]
225	14681	[ 0  3 12 11  6]
226	14681	[ 3  8 29 27  6]
227	14681	[15 30  8  4 10]
228	14681	[ 1 17 21  8 20]
229	14681	[ 0 13 28 11 10]
230	14681	[16 15  9  7 11]
231	14681	[ 8 22 25 12 15]
232	14681	[10  7  0 19 24]
233	14681	[ 8  1  4 21 25]
234	14681	[28  0 17 12 14]
235	14681	[ 0 27 24 21 15]
236	14681	[ 7 29 20 24 15]
237	14681	[14 24  0 27  1]
238	14681	[ 9 15 12 18  4]
239	14681	[16 23 18 28 13]
240	14681	[ 0 24  9 29 13]
241	14681	[15 13  0  1 21]
242	14681	[ 7 13 22  6 15]
243	14681	[17 13  6  0 22]
244	14681	[19  3  0 20  6]
245	14681	[ 5 20 23  0 10]
246	14681	[25 20  5  3  2]
247	14681	[24  0 17  1 27]
248	14681	[12 23 28 24  0]
249	14681	[ 2  4  0 16 20]
250	14681	[17  3 16 29 14]
251	14681	[10 13  3  4 28]
252	14681	[12  9 24 15 30]
253	14681	[ 9 23  8  0 28]
254	14681	[26  9 30 20 27]
255	14681	[20  0 21 22 10]
256	14681	[25 14  0 23 13]
257	14681	[26 13  6 21 23]
258	14681	[21  6 24 30 29]
259	14681	[16  6 25 21 18]
260	14681	[23 22 19  0  1]
261	14681	[ 0 12 22  9 29]
262	14681	[ 2  0  1  4 29]
263	14681	[28  3 30  9  7]
264	14681	[14 20  0 29  1]
265	14681	[ 1  0 18  9  2]
266	14681	[ 0 29 15 19 12]
267	14681	[ 0 20  9 15  5]
268	14681	[ 1  6 26 17 16]
269	14681	[ 4  0  1 27 30]
270	14681	[12 25 24  1 29]
271	14681	[12 13 28 21 18]
272	14681	[15 26 23 29  7]
273	14681	[24 25  1  9  8]
274	14681	[11 27 29 26 25]
275	14681	[ 7  3  0 30  6]
276	14681	[ 8 19 12 21 14]
277	14681	[21  0 22  5  1]
278	14681	[ 2 10  4 28  0]
279	14681	[24 25 22 11  1]
280	14681	[11 30  0 18 20]
281	14681	[16  5  9 28  0]
282	14681	[19 30 12  6  8]
283	14681	[16  8 11 18  2]
284	14681	[26  9 22 17  0]
285	14681	[13 12  0  1 19]
286	14681	[ 5  1 29  0 16]
287	14681	[17 20  0 18  9]
288	14681	[ 3 20 13 18  2]
289	14681	[30  0 22  6 10]
290	14681	[16  2  4  1 26]
291	14681	[26 23 10  1 22]
292	14681	[29  7 18 26  9]
293	14681	[17 26  9 18  3]
294	14681	[ 1  2 10 18 12]
295	14681	[ 4 18 21 14  0]
296	14681	[ 5 15  7 29  0]
297	14681	[11  0 26  5 18]
298	14681	[ 8  0 14 18 25]
299	14681	[22 15 21 27  2]
300	14681	[21  3  1  0 19]
301	14681	[ 0 30  5 16  2]
302	14681	[ 7 21 23  0 15]
303	14681	[17 23 15  0  1]
304	14681	[ 0  1  5  7 18]
305	14681	[25  1  5 30 18]
306	14681	[19 15 10  7 11]
307	14681	[17  0  1  5 29]
308	14681	[12 21  6 25 23]
309	14681	[25 26 29 21  0]
310	14681	[ 5  1 10  2 24]
311	14681	[ 0 12  6 18  7]
312	14681	[26 17  0 28  2]
313	14681	[ 3 10 18  4 24]
314	14681	[ 0 12  4 21  2]
315	14681	[ 0 23 10 18 26]
316	14681	[13 25 10  3 22]
317	14681	[14  6 16 17  0]
318	14681	[24 27  1  5  3]
319	14681	[ 4 12 28 26 17]
320	14681	[ 4 13  7 15 19]
321	14681	[ 0 14  9 15 29]
322	14681	[27  5 24  7 25]
323	14681	[ 0 23 26 22 21]
324	14681	[ 2 10  8 29 22]
325	14681	[ 0  9 13  2 19]
326	14681	[11 18 23  5 20]
327	14681	[25  1 18  0 27]
328	14681	[ 4 20  6 24 11]
329	14681	[ 6  5 19  8 29]
330	14681	[ 4 11 23  0 17]
331	14681	[ 0 17 12 10 18]
332	14681	[10 13  2  9 22]
333	14681	[13  3  1 23 17]
334	14681	[22  6  2 27 24]
335	14681	[13 21 22  0  4]
336	14681	[19  0  8 24 27]
337	14681	[ 7 23  9 17  0]
338	14681	[12  1 29 27  8]
339	14681	[ 4 25 26  0  2]
340	14681	[18 24 26  1 29]
341	14681	[ 1  2 27 17 23]
342	14681	[21  9 14  0 29]
343	14681	[30 14 18 17 29]
344	14681	[ 4 23  6 18 15]
345	14681	[ 1 15  0 25  3]
346	14681	[ 9 26 22  2 24]
347	14681	[ 9 13 17 12 21]
348	14681	[15  0  6  1  2]
349	14681	[ 6 11  8  3 16]
350	14681	[ 0 21  1 10 18]
351	14681	[16  3 11  0 23]
352	14681	[ 8 27 30 24 13]
353	14681	[22  3 29 10  5]
354	14681	[ 1 14 27 19  7]
355	14681	[ 0  2  1 15 16]
356	14681	[14  5  9 19 25]
357	14681	[22  0 26 15 30]
358	14681	[ 8  6 21 14  4]
359	14681	[ 0 13 17  1 11]
360	14681	[ 5  0  2 23 18]
361	14681	[ 8 18 14  0 10]
362	14681	[17  1 18 15  8]
363	14681	[ 6 13 17 10 18]
364	14681	[11 27 10  4  5]
365	14681	[25 18 24 27  2]
366	14681	[13 11 30 25  1]
367	14681	[30  4  1  0 14]
368	14681	[ 1  0 23 16 15]
369	14681	[ 1  7  5 15  0]
370	14681	[24  2  6 16 11]
371	14681	[ 1  2 26 27 11]
372	14681	[23  7 28 17 22]
373	14681	[ 3  8 23 28 20]
374	14681	[ 0 27 15  1  9]
375	14681	[ 2 21  0 16 13]
376	14681	[15  5  0  4 13]
377	14681	[18  1  0  2 27]
378	14681	[29 13 19 14 15]
379	14681	[30 14 20  3  2]
380	14681	[22 10 27 29  1]
381	14681	[14  0 30 26 27]
382	14681	[ 1 18 21  6 17]
383	14681	[10  3  0  9 13]
384	14681	[ 2  0 27  8  1]
385	14681	[14  0  7 27 17]
386	14681	[14 20  6 11  0]
387	14681	[ 8  9  1 25 15]
388	14681	[26  4  0 14  8]
389	14681	[ 2  0 12 26 23]
390	14681	[30  0  3 24 12]
391	14681	[29 12 21 19  8]
392	14681	[27  0 12 13  3]
393	14681	[ 1  5  0 20  4]
394	14681	[ 0  7 18 24 14]
395	14681	[26  6 10 25 30]
396	14681	[11 12  7  5 14]
397	14681	[24 18  1 10  9]
398	14681	[ 3 25  0  8  4]
399	14681	[15 27  8 13 25]
400	14681	[20 24 17  0 26]
401	14681	[ 5 25 15  0  1]
402	14681	[11 17 24  0  1]
403	14681	[ 9  3 29  2 27]
404	14681	[15 22  7  4  2]
405	14681	[ 9  6 19  1  4]
406	14681	[19 22 24 20  6]
407	14681	[ 0  8 28 18 26]
408	14681	[13 20 14  0 27]
409	14681	[24 18  1  2 17]
410	14681	[14 13  0 17  1]
411	14681	[19 18  3  9  5]
412	14681	[12 24  3 29  7]
413	14681	[ 0 10  8 17 19]
414	14681	[18 25 17 28 27]
415	14681	[ 1 21  8  0  4]
416	14681	[ 2  5 26  4  1]
417	14681	[28 12 15 17 10]
418	14681	[28  2 29 23 11]
419	14681	[ 0 16 10  6  2]
420	14681	[27  8  9 15 30]
421	14681	[ 0  4 30 20 16]
422	14681	[ 0 12 17  2 29]
423	14681	[22 12 30 28 24]
424	14681	[18  0 10  5 27]
425	14681	[20 14 30 10 15]
426	14681	[ 9  7  2  1 13]
427	14681	[27 14 29 26  1]
428	14681	[12 11  0 26 19]
429	14681	[ 0  6 30  2 13]
430	14681	[16  3  1  0 25]
431	14681	[ 1 12  9  7  2]
432	14681	[23  6 15  0 19]
433	14681	[27 14 19  6  7]
434	14681	[18  1 11  0 21]
435	14681	[ 2 16  1  7  0]
436	14681	[25  3 19  9 18]
437	14681	[ 8 26  1 12  0]
438	14681	[4 8 1 2 0]
439	14681	[ 0 27 20 15 29]
440	14681	[29  8 26 19 14]
441	14681	[ 9 22 15  1 17]
442	14681	[24 14  2 25  8]
443	14681	[18  0 30 12  1]
444	14681	[27 17  8 21  2]
445	14681	[29  2  0 27 23]
446	14681	[ 7 20 19  0 15]
447	14681	[23 15 25 30 18]
448	14681	[16  0 25 26  3]
449	14681	[ 3 17 22  1 13]
450	14681	[30 20 15  4  9]
451	14681	[ 8 13  0 30 15]
452	14681	[ 8  0  7  4 19]
453	14681	[11  6 10  0  1]
454	14681	[ 0  1  2 21 14]
455	14681	[10  0  6 20 11]
456	14681	[28  1 26 30 20]
457	14681	[11  0 27  8  6]
458	14681	[ 1  5  0 13  2]
459	14681	[19 25  6 21 11]
460	14681	[18  0  1 24  2]
461	14681	[10 19 13  8 27]
462	14681	[20  1  0 15  6]
463	14681	[27 28 26  2  0]
464	14681	[28 10 19  9  0]
465	14681	[22  2  5  0 17]
466	14681	[18  5 23  6  2]
467	14681	[19 29  4 20  0]
468	14681	[14 21 17  0 26]
469	14681	[17 15  3  9 27]
470	14681	[28 24 14  0 25]
471	14681	[ 7  4 21  8  9]
472	14681	[27 25  0 14 10]
473	14681	[12  2 10 21  6]
474	14681	[26  3  6  0 21]
475	14681	[ 0 17 12 14 21]
476	14681	[ 6 30 23 16  4]
477	14681	[17  2 30  5  0]
478	14681	[ 3 23  1  0 30]
479	14681	[21 15 18 28 13]
480	14681	[21 24  0 25 27]
481	14681	[23 19  0  2 16]
482	14681	[17  2 14  1  0]
483	14681	[16 11 19 21  0]
484	14681	[21  4  1 30 13]
485	14681	[29 28  1 23  5]
486	14681	[ 0  7 20 10 17]
487	14681	[21  0  1 28 18]
488	14681	[17  9  1 28  3]
489	14681	[12 16 14  4 30]
490	14681	[24 25 21  0 22]
491	14681	[18  0  8 25  5]
492	14681	[23 12 26  6  3]
493	14681	[ 0 15 12 28  1]
494	14681	[ 0  1 22 10 26]
495	14681	[20  9 21  6 25]
496	14681	[23 15  0 20 19]
497	14681	[30  0 11  5  9]
498	14681	[ 0 11  6 19 25]
499	14681	[24 18  6 15 10]
500	14681	[10  7 25 28 27]
501	14681	[25  0  1 18 23]
502	14681	[14 12  0 22 13]
503	14681	[20  5 22 16 23]
504	14681	[ 1 28 15  8  0]
505	14681	[ 8 30  0  5 27]
506	14681	[ 8 13 12 16 15]
507	14681	[21 16 25 22 24]
508	14681	[18 29 24 16  1]
509	14681	[ 1  0 13 20  2]
510	14681	[13  4  7 22  0]
511	14681	[ 1 25 18  7 30]
512	14681	[ 2  0  3 25  1]
513	14681	[ 0 19  2 22  5]
514	14681	[23  0 18 15  2]
515	14681	[10 25 11 27 24]
516	14681	[20  2 29 11 14]
517	14681	[2 1 0 4 8]
518	14681	[11 19 18 20 12]
519	14681	[ 8 21  0 28 23]
520	14681	[29  0 19 21 10]
521	14681	[ 3  4 29 18 19]
522	14681	[18 25  1 23 29]
523	14681	[23 29  1  7 21]
524	14681	[ 2 15  8 29  0]
525	14681	[ 2  7 25 23  0]
526	14681	[ 1 17 13 29 14]
527	14681	[ 5  0 10 26 21]
528	14681	[ 0 30 25  5  1]
529	14681	[ 6 10 26 24 25]
530	14681	[20 13 27  0 12]
531	14681	[ 0 25 18  1 12]
532	14681	[19 13  9 11 23]
533	14681	[ 5  8 28 15 22]
534	14681	[24 13 27 14 19]
535	14681	[20 30 27  6 18]
536	14681	[13 11  2 22 21]
537	14681	[ 3  8  1 10 22]
538	14681	[18  9 30 26 16]
539	14681	[28 24  7 30 21]
540	14681	[ 2 24  1 27 23]
541	14681	[ 2 16  0  3  1]
542	14681	[15 21 30 20 23]
543	14681	[16 15 12 29  9]
544	14681	[30 23 12 15 20]
545	14681	[25 22  6  9  0]
546	14681	[ 2 18 22  0  7]
547	14681	[17 14  6  2 24]
548	14681	[ 6 12 15 24 11]
549	14681	[ 4 23 15 20 28]
550	14681	[ 4 24 28 27 20]
551	14681	[16 12  6  1  3]
552	14681	[17 18  0  2 27]
553	14681	[ 1  0  9 14 30]
554	14681	[27  0  1 25 29]
555	14681	[ 9  1  0 13 29]
556	14681	[26 16 20  0  4]
557	14681	[13 30 26 25 22]
558	14681	[ 9 29 18  1  0]
559	14681	[14  0 15 23 20]
560	14681	[ 8  6 13  1 15]
561	14681	[27 30  0  2  8]
562	14681	[9 2 1 7 3]
563	14681	[25 27  4  3 24]
564	14681	[ 7 25 16 30 11]
565	14681	[ 9  0 10 24 19]
566	14681	[ 5  1 24 22  0]
567	14681	[30 14 18  1  3]
568	14681	[ 5 29 21  9 16]
569	14681	[ 0 29  4 19 20]
570	14681	[23  8 19  4 27]
571	14681	[ 4 11 10 29 23]
572	14681	[ 8 28  9 23  1]
573	14681	[27 23 22  3  6]
574	14681	[22  1  0  6  9]
575	14681	[ 0 28 17 23 10]
576	14681	[ 3 21 10 30 14]
577	14681	[19 23  1 20 18]
578	14681	[24 10 22 17 30]
579	14681	[27  0  1 20 16]
580	14681	[ 0 30  2 13  1]
581	14681	[23 27 30  0  1]
582	14681	[ 4 21 23 13  0]
583	14681	[29  0 21 30 28]
584	14681	[27  9 13  6 30]
585	14681	[ 1 15 23  8  0]
586	14681	[15 11 29  0 23]
587	14681	[25 26  0 11  9]
588	14681	[20  0 19 29  7]
589	14681	[ 0 26  6 18  8]
590	14681	[ 8  1 18  5 19]
591	14681	[13 22 16 20  8]
592	14681	[ 3 25 13  0  5]
593	14681	[ 1  5 13 29  0]
594	14681	[20 19  1 30  8]
595	14681	[29  3  2 22  0]
596	14681	[ 2 17  4 23  9]
597	14681	[14  0 22 16  1]
598	14681	[24  7 30  3 14]
599	14681	[27 16 15  2  6]
600	14681	[13 29  8 14 30]
601	14681	[15 16 22  9  3]
602	14681	[13  0 11 26 23]
603	14681	[21 15 13 29  9]
604	14681	[13  4  7 21  0]
605	14681	[ 9 14 25 18 16]
606	14681	[ 1 19  0 17 30]
607	14681	[ 0  9 20  3  1]
608	14681	[ 7 24 25 29  4]
609	14681	[11 26  9 28  5]
610	14681	[ 6 19 26 12  0]
611	14681	[17  0  2  1  7]
612	14681	[ 3 26  2 25 18]
613	14681	[ 9 13  8  2  0]
614	14681	[29 21  8  2 14]
615	14681	[ 1  2  0 15 10]
616	14681	[11  9  4 26 30]
617	14681	[ 8  2 26 23  1]
618	14681	[30 12 11  0 22]
619	14681	[15  0 25  8 13]
620	14681	[13  3 22 18  0]
621	14681	[14 11 23 20 28]
622	14681	[12 26  9  0 22]
623	14681	[10 14 26 18  3]
624	14681	[18  1 25  4 11]
625	14681	[ 1 21  7  0 11]
626	14681	[ 9 15  5  3 10]
627	14681	[30  0 28 20 18]
628	14681	[13  9  8 24 15]
629	14681	[ 0 15 17 26  4]
630	14681	[ 0  7 15  1 21]
631	14681	[17 18  0 16 14]
632	14681	[ 1  4 15 25 18]
633	14681	[21 22 30 14  0]
634	14681	[ 0  4 28 11 27]
635	14681	[18  7 21 23  8]
636	14681	[ 0 22 30  4 26]
637	14681	[10  0 17  3 12]
638	14681	[14  1  5 13 16]
639	14681	[ 8 17 15  9 28]
640	14681	[21  7 19 13 12]
641	14681	[28 12 25  4  0]
642	14681	[24  5  9 17 22]
643	14681	[ 4 26 17 29 28]
644	14681	[30  1  3 13  9]
645	14681	[24  0 10  6 14]
646	14681	[23 30  0  1 12]
647	14681	[21  6 26 11  2]
648	14681	[15 22 25  4 11]
649	14681	[22  2  7 15 10]
650	14681	[22  9  0  2  3]
651	14681	[ 6 27  0 28  3]
652	14681	[11 22 15 17  7]
653	14681	[16 18 26  1  0]
654	14681	[ 6  2 18  9 22]
655	14681	[25 21 26  0 28]
656	14681	[29  0  9 15  8]
657	14681	[ 6 15 30 11  7]
658	14681	[16  8  0  1 24]
659	14681	[28 27  7  1 25]
660	14681	[ 2  0 10 17 23]
661	14681	[29  0  8 13  2]
662	14681	[17 16  6 27  9]
663	14681	[ 2 23 19 14 27]
664	14681	[27  5 22 19 24]
665	14681	[27  0  1 14  4]
666	14681	[ 4 10 13 27  1]
667	14681	[ 9  6 10 19  0]
668	14681	[30  5 27  2 16]
669	14681	[12 30  5 17 18]
670	14681	[30  5 22 23 12]
671	14681	[ 0 18 26 16  1]
672	14681	[25 11 16 30 27]
673	14681	[ 1 21  0  2 26]
674	14681	[ 1 20 28  3  2]
675	14681	[5 0 2 1 3]
676	14681	[10  1 17  5 30]
677	14681	[21 29 17  0 12]
678	14681	[ 0  2 29 13 18]
679	14681	[ 2  1 11  6 17]
680	14681	[19 27 23  9  0]
681	14681	[24 18 17  5  9]
682	14681	[ 2  0  5 16  6]
683	14681	[ 0  1  6  2 10]
684	14681	[ 0 13 18  2  6]
685	14681	[18  3  1  4 28]
686	14681	[ 3  4 16  7 21]
687	14681	[ 1  3  5 16 21]
688	14681	[ 9  2 29 30 23]
689	14681	[ 8 25 10  0  1]
690	14681	[ 0  5 30 14  1]
691	14681	[12  6 10  0 25]
692	14681	[24 15 16 12 14]
693	14681	[ 4  3 15  1 24]
694	14681	[ 1 14 12  2 16]
695	14681	[11 29 30 17 21]
696	14681	[ 5 30 23 21  8]
697	14681	[ 0 30 25 18 13]
698	14681	[21  0  1  8 25]
699	14681	[ 4  0 22 23 20]
700	14681	[29 25  3 16 27]
701	14681	[ 1  3 16 30  6]
702	14681	[16  6  1 10 24]
703	14681	[11 12 16 26 19]
704	14681	[11  5  0 15 21]
705	14681	[ 2 14 19 27  1]
706	14681	[24  2  6  9  0]
707	14681	[ 2 30 25 18 17]
708	14681	[21 16 13 22 27]
709	14681	[ 9 24 14  1 16]
710	14681	[ 4 30 20  2  9]
711	14681	[18 10 21  0 19]
712	14681	[ 0 25 16 23  6]
713	14681	[26  0 18 16 25]
714	14681	[25 30  9 27  8]
715	14681	[ 0 23 26 25 16]
716	14681	[16 30 26 22 23]
717	14681	[ 1 11  0 24  5]
718	14681	[15  0 21 14 10]
719	14681	[ 6 16  0  9 20]
720	14681	[10 25 26 19  4]
721	14681	[25  0 11  9 22]
722	14681	[13  5 18  0  8]
723	14681	[22 10  8  9 28]
724	14681	[ 9 18 28  7  8]
725	14681	[16 26 15 13  9]
726	14681	[10 25 30  9 14]
727	14681	[10 17  7  0 16]
728	14681	[ 0 15 21  8  9]
729	14681	[ 6  2  0  3 14]
730	14681	[21 18 13 10 17]
731	14681	[27  4 16  9 18]
732	14681	[11 26  2  1  0]
733	14681	[19 14  2  5 10]
734	14681	[23  0 12  8 13]
735	14681	[ 2 17 23 12  0]
736	14681	[22 14  9 26  8]
737	14681	[1 2 7 3 0]
738	14681	[ 0  1  7  8 23]
739	14681	[ 9 30 13  1  0]
740	14681	[ 0 11 17 29 15]
741	14681	[24  9 23 30 20]
742	14681	[ 0  8 14 15  1]
743	14681	[27 20 21  0 11]
744	14681	[24  1 25 18 17]
745	14681	[20 28 29 11  2]
746	14681	[16  3 19  0 23]
747	14681	[ 6 30 25  0  7]
748	14681	[22  0  7  2 15]
749	14681	[ 1  5 19  0 20]
750	14681	[ 0 12 19  6  5]
751	14681	[17 30  2  8  1]
752	14681	[ 3  4  7 30  2]
753	14681	[ 3 22 10 24 26]
754	14681	[22  5 13  8 24]
755	14681	[ 0  5  6 23 29]
756	14681	[12 19 17 11  2]
757	14681	[24 23 15  0 11]
758	14681	[18  1 27 29  5]
759	14681	[20  8  4  0  6]
760	14681	[ 0 11 29  6 23]
761	14681	[30 22 27 11  6]
762	14681	[15  1 17  2 27]
763	14681	[ 0 27 10  6 20]
764	14681	[ 0 18  1 24 23]
765	14681	[ 1  7  6 23 28]
766	14681	[ 4 26  0  9 25]
767	14681	[ 5 29 12  9 26]
768	14681	[23  9 28  8 27]
769	14681	[ 6 28 27 30 19]
770	14681	[20 27  5 29 25]
771	14681	[ 8 26 29 21  4]
772	14681	[14 11 23 19  0]
773	14681	[20 15  4 17  7]
774	14681	[25  0  1  4 28]
775	14681	[28 14 26  0  2]
776	14681	[16 23  8  9  0]
777	14681	[29 19  7  9 12]
778	14681	[11 26 17  4 20]
779	14681	[24 27 25 16 20]
780	14681	[21 26 20 16  0]
781	14681	[23  0 13  1  3]
782	14681	[12  6 15 22  5]
