	user_id	rec_item_list
48	6040	[100 305 296  61 272 170 185   3  45   2]
49	6040	[179   2 300   0 230 288   5   1 105 317]
50	6040	[229   0   5   4   1   3  27 325 172   7]
51	6040	[ 89 252 299  61 115 333  14 340 192 234]
52	6040	[294  27   9   2 201   3 325   0   5   4]
53	6040	[  2 177  16   3  29   4 270  10   0  83]
54	6040	[  4   6  33  96   0   9 218   7 339  22]
55	6040	[ 86  21 209 265 242 140   6 117 243 305]
56	6040	[157 316 309 315 167 324 158   9  46   7]
57	6040	[  7 174   2 249   1 176 113  74 289   5]
58	6040	[166 260 290 335 103 275 117 277 154  70]
59	6040	[ 85 135 295 326  20 280  59  58 253   1]
60	6040	[  0 222 255   2 237   9 194   5 210 162]
61	6040	[ 22  54 112   0 247 226 124   1 321 311]
62	6040	[323 127 170  11 110   4 284 130  29   6]
63	6040	[ 95 325 166 196 301 177  43 330 161 303]
64	6040	[245 240  67 238  19 329 334  20 163 182]
65	6040	[  0 271  71   6   1 154   4   8 278   3]
66	6040	[  6 258 129 190   5   1 131   3   8   4]
67	6040	[267  35 211   2 145   6   5 293 229   0]
68	6040	[  0   4   7   5  56   6   2 285 255 217]
69	6040	[227   4  35   3   5   0 107  60 326   2]
70	6040	[289   2  34  70 320 137 257  47   1 263]
71	6040	[221 233 114   1  48  94  96 152   0 240]
72	6040	[  0  84 219 226 170 275   3 270   4 255]
73	6040	[325 221 174 186   2 191 122   8  40 189]
74	6040	[241 148 160 327 127 215 221 181 272 195]
75	6040	[133 289   5 220 333   2   4   3 156 217]
76	6040	[  5  30   9   6   2  91   0   7 106   1]
77	6040	[143 316  80  26 149  53 337  60 162 220]
78	6040	[  9  16 212 197 132 156  86   3 126   2]
79	6040	[205 109   9   6   2   0   7  17   1 295]
80	6040	[ 69 175   0   5 329 139  20 164   1 243]
81	6040	[ 14   5 203 303 180 190 280 164 226 172]
82	6040	[ 49 314 207 264   1 163   4 340   3 209]
83	6040	[116 315  62   7  12 286 123   3   0  59]
84	6040	[  6   3   2 332 196 223  22 125  52 192]
85	6040	[  1   6 275   9   5 208 154   7   8  90]
86	6040	[207  11 152   6   4  71   7   1 217   3]
87	6040	[163 273 319 286   6 294 279 180  86 303]
88	6040	[211 241  45 310 193   6 266   5  78 240]
89	6040	[ 83 308   6 279   3 139   0   1  13   5]
90	6040	[134 210 114  21  67  36 126  11 149 320]
91	6040	[  5   9 219   1   2   0 253  23   4   7]
92	6040	[ 18 210   4   2 282 165 125   0 186 317]
93	6040	[306 340   8 297 260 157 253 186 332  75]
94	6040	[201   0   3 182 248 203   7   5   1 228]
95	6040	[  3   4 164 242  14  32 282   1   5 213]
96	6040	[335 234 235 250 252 329 131 139 226 164]
97	6040	[209 314   1 156   9  31 236  82  33 301]
98	6040	[  0 327 236 296  82 174 197 137  66 278]
99	6040	[254  38 234   2   0 125 211   7 339   3]
100	6040	[  0  45   1  23   6   3   9   7  25 212]
101	6040	[ 70   4   7   2   3   5   0 281   9   1]
102	6040	[ 21 119   8  42 109   2   7 165 153  81]
103	6040	[  6  86 205   2   0   3   5  56 199 326]
104	6040	[  3   8   1 225   0   5   7   4  50 220]
105	6040	[ 35 148 240 131  96 143 120   5   2 183]
106	6040	[208  94   7 253   8 123   3 102 112   1]
107	6040	[303  71 278   8 292  85 324 289   4 208]
108	6040	[ 42 105 241   2 279 266 314 252 310 219]
109	6040	[  3 258 296 338   2 108  10 152   7   5]
110	6040	[332 265 199 279 168 337 156 192  24 111]
111	6040	[119 219  51 212 112 328  77 113 129 157]
112	6040	[126 156 168   7  97 195  19 107   5   4]
113	6040	[ 26 253 297   0 285   1 247  62   8   2]
114	6040	[164 336  93   6  28 299 332 178 277 222]
115	6040	[155  62 130 339   6 223 171 217 294  16]
116	6040	[334 204 286 224 329 263   6 340 189  95]
117	6040	[327   3  88 157   1   6 333  31 290   4]
118	6040	[  6   7 213   1   2   5 265 307 292   9]
119	6040	[  5   2 193 295  75 157   0   1   6   9]
120	6040	[  1 338   2   4 309 184   3   5  37  30]
121	6040	[  2   1 117  70 326   0  73 184 270 164]
122	6040	[117 317 155  52 108 331  30 195 321   0]
123	6040	[  2 277   0   5   7 339   1   8  95   4]
124	6040	[339 211 260 108   3  14 269  75 340 223]
125	6040	[175 263 187   7 210  81   8 140  72 145]
126	6040	[  3 252  25   4   0 120  49 228 224 241]
127	6040	[293 136   8  87 169  12  68  92   4 311]
128	6040	[305   1   4   0   5   2   3   7   8   9]
129	6040	[276   9   0 102 233 179  58   1 292 237]
130	6040	[209 148  93   2   0   1   3 155 334 166]
131	6040	[130  95 286 136  72 310  62 292 143  26]
132	6040	[ 64 197 305   5   3   4 340 323 244   2]
133	6040	[  2   3   4 135 289 265   6  46  52 201]
134	6040	[189 278 131   1   8  32 109 288 260 133]
135	6040	[261 239 104 215   1 243  47   2 235 220]
136	6040	[324  17 142 131  98   8 216 220 227 148]
137	6040	[250   7  21  13  44   2 218 212   8 291]
138	6040	[ 10 159   5 124   4 196   7   6 172 273]
139	6040	[153 172  88  30  85 142 192  93 173 263]
140	6040	[240 226   2 134 245 162 169   9 209  14]
141	6040	[274  54 301 233 241 143 197  82 123 103]
142	6040	[189  51 147   6  54  59 209 185 210  52]
143	6040	[261 206   1 156   0   4   3 208 243   2]
144	6040	[101 217  31  90 119 336 104 103 229 208]
145	6040	[312  99  58   1   3 212 201   2 117 294]
146	6040	[104 239 203 147  52  17 164 165   7 126]
147	6040	[  7 246   2 302 224   1 146  55 148 155]
148	6040	[261   4 174  30 170   8 336 315   7   0]
149	6040	[ 90   7 170   4   5 148   3  80   0 215]
150	6040	[113 148  67 217   1   0  23   4   2 222]
151	6040	[185 195 259  47 152 301 238 324 104 206]
152	6040	[287 121   0  50 201  72 313   1 338  18]
153	6040	[317 101 337 249 136 187   0 284 331 279]
154	6040	[296  95   4   2 294   7 171 287 300 144]
155	6040	[129  54 200  81  62  27 265 285 203 242]
156	6040	[204  14   2   4 235   1  51   0  58   8]
157	6040	[270   2   3  56   5 201 195   0   6   1]
158	6040	[ 20  53 340 167 204 147 200   0 148 295]
159	6040	[  4  50   1 195 203   8 285   6 226  36]
160	6040	[ 46 322  34 105 178 284 169 219  64  62]
161	6040	[188 116   7  86  78 183 127 282 134 284]
162	6040	[ 83  89  58  47 154  54 234 150 149 116]
163	6040	[138 331  11  54 249 291 162 302  29  12]
164	6040	[ 57 339  76 212 334 202 245 308 296  73]
165	6040	[338 231 332 232 308 337  31 139 203 302]
166	6040	[299 263  58 188 158   9  10 161 173 164]
167	6040	[305 334 222 111   8 150 104   3  53 110]
168	6040	[ 44 228   4 337 182 117  86 184   0  70]
169	6040	[265   2 142  81 327  15 320 264 179   3]
170	6040	[ 88   0  17 217   2 139 119   1 317  41]
171	6040	[280  51  39   0 230   8 139   3   2 132]
172	6040	[264 132 302   2   5   3   7 317  21   8]
173	6040	[288 257 149 255 239  26  38  93 114 334]
174	6040	[292 196   1 251 314  49  60 316   2 186]
175	6040	[  5 307 117   4 136   2 165 170  66 148]
176	6040	[ 39  30 323 128 242 245  85 307   4  44]
177	6040	[218 117  93   7 145 119   8   3   9 309]
178	6040	[231  40 226 164 188  85 207 114 145  10]
179	6040	[311 185 183  47 159 179 206 242 209 133]
180	6040	[  7 283   6  69   2   8 318 185   3 249]
181	6040	[310 259 254 145 150  61  42 272   0 140]
182	6040	[ 10   3  98 285  56 135 163 277 322 136]
183	6040	[ 39   2   6 206   0   9   5  26 301  42]
184	6040	[ 70  96  29  16 312  66 161 327  31 288]
185	6040	[296   6  20   7  22 266 254   1 127  50]
186	6040	[243 127  72 340 318  69 221   3   5 158]
187	6040	[  2 106 135 302 244 233 192 293 183 187]
188	6040	[196 190 326   0 162   4 272  17   7 276]
189	6040	[336 275 123   2   0 101  34   3 250 251]
190	6040	[ 91 221  19   6  96 319 279 103  73  38]
191	6040	[228 152 235   3  71 151 134  45 145 243]
192	6040	[238 174   8  62   4 123  35   0   3   2]
193	6040	[238 139  90   9 272 186 330 198 263   7]
194	6040	[100   3 245  29 118 267 162   0 326  94]
195	6040	[282 132 111 184  92 273 271  58   4   2]
196	6040	[339 176 193 169 174 157  71  81 329 146]
197	6040	[272 314 338   8  80 240  30 258 137  67]
198	6040	[258   0 125 321 137   2   1 268  91   4]
199	6040	[131 287   0 248   3 334 271  13 163  66]
200	6040	[250 201 296 150 299  91  55 120  35  56]
201	6040	[182 119  16 155 146 210  53  26  23  41]
202	6040	[  6   4 318 199   5 336 204 221 172 303]
203	6040	[223 336  75 121  28 271 296 339 307 279]
204	6040	[  3 135 146   1 261  19   5 114   0 284]
205	6040	[229 145  26   0  34 268 257   3  61 205]
206	6040	[ 10 215   3 194 129   0   2 330   1  94]
207	6040	[139  49   3 226   0   4 145 308  66   2]
208	6040	[ 16   9 219   0 179   1  94   7  27   4]
209	6040	[137 182 169 163 201 280 268 286  42  13]
210	6040	[ 10  19 267 126   4 148 138  70 135 166]
211	6040	[175 245   1 130 181 177 140   5 111  97]
212	6040	[  4 301 193 239 188 237 336   3 119  90]
213	6040	[241 312 332   3 247   4 262  98   6  61]
214	6040	[310  49 330  74  69 101 106  34   8 280]
215	6040	[208 207  68 317   4 142 117 200  64 214]
216	6040	[  5 229 223   7 190 247  37   0   2   1]
217	6040	[  5 120 147 106 180 165  15 141   4 107]
218	6040	[ 13 217  68 321 293 241 333  40 255 209]
219	6040	[  2   1 318   7 280 195   4   0 274 251]
220	6040	[304   3   0   1   9 296  95 178   2 271]
221	6040	[ 92   1 129 315 165 116   9  51 325  48]
222	6040	[169 188  69 154 131   3 271  54 133 264]
223	6040	[ 38 202  22   6  60 286 210 157  14 322]
224	6040	[157 325   1   2   3 309 242 203   0   9]
225	6040	[281   4   2   1 211   0   9   3 180 229]
226	6040	[131   0  57   1 170   5   2 179  12 119]
227	6040	[ 37 268 118 314 100  26 160 168 141 275]
228	6040	[338 273 135 256 268 194   5  25 244 303]
229	6040	[150   9 177 271 119 227  19 178 276   6]
230	6040	[  3 226  52   6   1   7   0  76   2   5]
231	6040	[242 238  37  23 140   8  25 171  96 136]
232	6040	[  1 196 168 278 170 320 212  24 131 276]
233	6040	[219 265 123 225 320 108 327  72 184 168]
234	6040	[334 154  82   1 131   6 327  72   0 250]
235	6040	[332  94 338 284 176 325 249 102   1   7]
236	6040	[204   2 159 259   5 252   1 158 327   0]
237	6040	[170  59 240 179 269 292 177 267   2  51]
238	6040	[170 111 279   3 122 190   5 168  63  21]
239	6040	[250 188  65 262 331 145 307  73 168 123]
240	6040	[339 241 168  17 230 273 214 206 173 282]
241	6040	[  3   1   6 245 149   5   2 205   4   0]
242	6040	[233 203 116  30 195 146 194  71 159 310]
243	6040	[ 54 196 306  66 114  37 112  27 222 253]
244	6040	[  4   2 327   0   5 101 124   3  84 320]
245	6040	[ 85   5 172   1 268 125   2  96   0 116]
246	6040	[  1   0 160 288 266  66 169  21  95 119]
247	6040	[ 43 152   4 199  61   7 176  20 129 212]
248	6040	[146 184  50 127  95  43 107 205 229 322]
249	6040	[226  33 185  58 312 136 315   8 178  32]
250	6040	[159   1   3 333  75 191 207  69 177 262]
251	6040	[309   0 272 173   4   2 333 226   3   1]
252	6040	[238   3   0 280  53 224  42  89 313 167]
253	6040	[  6  69  64 332   3   5   9   0 257 290]
254	6040	[  0   6   9 121 254   8  67   5   2  97]
255	6040	[285 199 220  99   3 207 155  56 252 263]
256	6040	[184   7  19   9 301  92 304 101 310   2]
257	6040	[  6 331   8 127 339  32 118 145   3   0]
258	6040	[  7   2 116   4 241  65   5 283 333   8]
259	6040	[154 278  64 244 276 331  81 300  86 256]
260	6040	[124 287  17   4 173 229 236 284   9 329]
261	6040	[ 13  81 290   5 110 321 107 233 326   9]
262	6040	[ 54 170  83   0 331 246  21 208 266 187]
263	6040	[247 115 260 266   5 149   9   8   6 236]
264	6040	[154  16   8  17 259 197   4  86 111 192]
265	6040	[151 130  71 160 145  20 255 110  76  59]
266	6040	[200 316 319 219 201 203  49 180 137 210]
267	6040	[  4  17 309 183 103  85 285 296 156 270]
268	6040	[286   6 334  39 234   1 171 320 192   4]
269	6040	[ 72 295 120 211  87 256 156  92 302  89]
270	6040	[ 88 266  46 187 206 164 112 231 138 209]
271	6040	[  0 147 232 187  84 321 123 199   1 115]
272	6040	[273  68   3   2  89  78   4 137 248 150]
273	6040	[ 33 193  76  80 220 122   8   1 255   0]
274	6040	[148 318 303 336 275  12 262 214 115 192]
275	6040	[177 307 123 294   0  72 174   3  56 129]
276	6040	[  4   2   5  57 219   6   9  73   1   3]
277	6040	[269 331  44   1   3 222 110  82 236  16]
278	6040	[275  68   7   9   2 174   8 103   4   1]
279	6040	[ 13  95   7 273 293  16   3   1   2   8]
280	6040	[330 107 298 241 141 201   0   3   1 184]
281	6040	[  5   1 193   2 164 153 124  88 295  38]
282	6040	[ 88  57 203 213 298 319 237 291  31 138]
283	6040	[286 109   3   9 241 101  25  72  26   8]
284	6040	[  4 264 329  61 115   1 139   2   0 138]
285	6040	[  6  28   3   2   8   5 272 158 276   0]
286	6040	[  7 332 170  36   4   3   0 310   9   2]
287	6040	[200 136 316  25 174 255 173 183 319 212]
288	6040	[194 335 238  60 122   6  53 183 126 195]
289	6040	[199   5  41  82 228 272   1  40   0 208]
290	6040	[  7  52 340   0 204   5 274  32 292  28]
291	6040	[282  87  24 300 167 179 147 275 173 172]
292	6040	[  5   4 295   2  76   3 123   1  33   6]
293	6040	[  7  58 130 222   9 236 131 234  32 103]
294	6040	[ 83 197  74 286  52  40 235 205   0   1]
295	6040	[201 229 316 168  67  61  82 261 124 205]
296	6040	[310 242 323  21  34 327   1 264  46 224]
297	6040	[  8  27 140 233   5 178  84   4   1 159]
298	6040	[206 114  43 325 242  70  28 255 287  59]
299	6040	[190 129  21 278  24  31  51 258  58   1]
300	6040	[ 87 296 109 304 141 340  40  51 300 142]
301	6040	[118 194 128 208  81 116 303 287  73 111]
302	6040	[143 290   1 308 201  57  21  82 105 108]
303	6040	[ 38 192 130  21 168 298 334 198  84 147]
304	6040	[  8 304 171 118 332  83 329 264 335 320]
305	6040	[184 301  85   5 169 192 198 317 275   2]
306	6040	[ 55 235  34   5 320 208 138 174  44  36]
307	6040	[305 310 307 315   7 336 306   6 237  79]
308	6040	[289  61 123  20 255 126 272 160 202 158]
309	6040	[  2   1   0 265 130 317  64 272   3 307]
310	6040	[288 261 130   2 166  84 125  64 259   3]
311	6040	[127   1   4 206 176   3   2 204 223 131]
312	6040	[270   6 125 116   4 201 162 275  38 176]
313	6040	[269 125 312  61 295 330 180 124  83  48]
314	6040	[  1   0   4 257   3   8   6  37   2 252]
315	6040	[  3 222 236 258  82   2  78 224 232 140]
316	6040	[158 275   2 112  76   7 101 271 332  96]
317	6040	[151  83  67 220 306 335  41 159 136 235]
318	6040	[160   1  68 283  34  84 338   3 309   0]
319	6040	[  9  69 220 333  51  28   2   4  45 330]
320	6040	[  2 211 256 172  14 328   6 123 244   7]
321	6040	[ 79 263  53 123  57 272  83   3 279 213]
322	6040	[144  20 149  42 252 333   3 157 322  96]
323	6040	[200 122 211  66  34 166   1   0  42 144]
324	6040	[188 327  94 117 156 224  15   6 193  69]
325	6040	[126 209  30   6   7 207 198  69  10  13]
326	6040	[  3   1   4  34   5  36 293 159 144 250]
327	6040	[ 68  53 283 192  34  31 247  21 273  95]
328	6040	[265 261   1 293 101 187   4   0 116 180]
329	6040	[146 179 160   1 105  28  11 235 270 332]
330	6040	[328   2   7 242  12   6 194   3 267  24]
331	6040	[340 246 331 302 215 334 139 171 219 168]
332	6040	[150 328 256   1  65  44   0 161 117  88]
333	6040	[ 13 231 270 337  51 185  72   5  84 234]
334	6040	[  0   2   1 237 254 324  12   8  34 265]
335	6040	[283 226 137  80 103 284 320  96 182 245]
336	6040	[ 98 213 247 117  17 229 127 172   5   7]
337	6040	[109   6 248  98 340   0   8 184 205  29]
338	6040	[205   3 183 144 108  39 134 311 236 328]
339	6040	[236   3 220 106 100 168   2  93  35  91]
340	6040	[  3  92 293   9   7 186  36  44 119 320]
341	6040	[  1 271 259 133  71  87 317  39 217 168]
342	6040	[281 324  45 302  76 270 194  16 164 233]
343	6040	[ 96 108 266 110 166   4 321  91 326 214]
344	6040	[191 256 102 292 211 333 235 178 230 315]
345	6040	[109 118   0 147 264 110 201   9 308   3]
346	6040	[120   0  81 310 246  91 122 113 158  46]
347	6040	[ 85  99 340 238   7 152  26 201   8  67]
348	6040	[269  74 103  47 178 175 275 147 130 149]
349	6040	[ 33 140 169 252 212   2  86 328 135 284]
350	6040	[ 78   1 277 286   2 185 179 285 118  39]
351	6040	[ 12 153   0 160  57 118  75   1  11  71]
352	6040	[  4 120   2 234   5   6 175  56  55   1]
353	6040	[322 176 126  63   0 232 196 122 221   7]
354	6040	[ 62 104  50  55 147 159 310 100  49  19]
355	6040	[257  71 199 162 307  47  95  74 206  96]
356	6040	[312 288 136 118 177 241   6 135 273 175]
357	6040	[175 211   2   1   0  90 250 165 166 202]
358	6040	[ 66 288 117 221 129   2 251 217 212 175]
359	6040	[ 16 306 219   1   2  52 195 251 163 182]
360	6040	[  5 323   2 158   0   1 271   4   3  40]
361	6040	[  2   5  24 332   1 272 141 309   4 295]
362	6040	[308 150 127 326 227 104 256   0  14   1]
363	6040	[ 36  70   1 313   4 194 298 217 257  54]
364	6040	[  3 120 278 294  88 107 253 225 166 220]
365	6040	[  5  18   4 325  36   1 159   0  90 137]
366	6040	[227 193 157 178 160  33 331 266  86 159]
367	6040	[  6  73  82 335  66 117   3  59   0 213]
368	6040	[216   2 336   3  94 334   1  10 122 272]
369	6040	[256 300  59 208 328   8  79 116 102 115]
370	6040	[ 45 235 133   5 168 218 287 128 209 268]
371	6040	[262  99   1 303  51   0 273 190   4   3]
372	6040	[120   2 288   3 181   5 275 277 176 299]
373	6040	[234 225 267 290 269   9   4   7 265   1]
374	6040	[129 158   3 250 190 330 144 257   0 151]
375	6040	[  7   5 132   9   3   1  94   2   4   8]
376	6040	[181 164   6 208 122 146   4   0 234 174]
377	6040	[153 140 302   6  55 326   3  14   4  33]
378	6040	[  1   5 305 323 255   8 142 156 284   0]
379	6040	[ 95   2   6   0   5 226  44 250 323  53]
380	6040	[112 281  97  49  10  14 293 183  33 267]
381	6040	[283 125  71 229 170  15 291 313  76   1]
382	6040	[192 308   2 127   0 335 253 158   9 300]
383	6040	[215 167 119 152 195 310 154 177 278 247]
384	6040	[180 117  74 242  65 248 254 237 239 216]
385	6040	[ 54  65  86 209  12 237 100   1 178 340]
386	6040	[  2 296 202  45 204   0 311   7 101   9]
387	6040	[ 35 232 194  48  83  94 183 147 235 327]
388	6040	[234 166 326 249 201 243 324 220 237  28]
389	6040	[133  82  65 285 255  47 185 252 144 153]
390	6040	[ 76 204 242 199 107  75 271 194  60 286]
391	6040	[ 90  43 226   3   5 236   7 212 232  67]
392	6040	[158  27 237   0   2   7   5  90   1   4]
393	6040	[133 313   2 151   1 234   4   3  24   0]
394	6040	[315   2 206 140 168   3   8 197 169 125]
395	6040	[  1 317  42  34 236 229 213   2 231 134]
396	6040	[ 58 281 109  48   9 217 219  98 235  66]
397	6040	[  1 120 308 325   3   2  51 225 109   4]
398	6040	[228 107  80  62 303  85 262 261   0 180]
399	6040	[109 149 326   2  70 250 320  58   5  10]
400	6040	[  1   0 127   7 104 101 289   2  35 333]
401	6040	[340  95 330 316 328 171 135   6 318  62]
402	6040	[231 334  33  72   5 252 122 284  42  23]
403	6040	[278 172 224 177 248 304  44  71 287 256]
404	6040	[118 297  64  47 136 319 220   2  68   9]
405	6040	[146  85 149 202 221  15   6 204 255  16]
406	6040	[202 204 187 131 307  61  29   7 174 184]
407	6040	[  5   1   3   6  64 336   2 335   9  53]
408	6040	[171   8   7   2   3  14 147 106   4 181]
409	6040	[  8  50 234 283  75 204 164 232 259 266]
410	6040	[178   3 132 314 259  25 326  15 240   1]
411	6040	[221  66 263  13  83  96 206 136   2 111]
412	6040	[297  36  83 113   9 311 149 270 202 100]
413	6040	[  1 286   2 326   3 328   7  25 294 233]
414	6040	[ 15   0   2 283 175  23 264   1 282  55]
415	6040	[  0 249 274 309   1  21 145   4   2 259]
416	6040	[201 220   1 294   9 276 282 166   4  66]
417	6040	[310 139   1 260  73 151 199 113   9   2]
418	6040	[  5   6 214   2  60   8   0   9 337 150]
419	6040	[177 190  33 332  85  84 113  31 283  64]
420	6040	[  7   6   8 259   5 327 251 122 163   9]
421	6040	[  9   5 111   1   7   2   4 277   3   0]
422	6040	[114 229  33  42 218  20 212 161 340 149]
423	6040	[ 44 295 144   0 260 125  12  45 289  19]
424	6040	[ 99 236 291  59 180  84 126 255 241 171]
425	6040	[  4 312 246  48 261 262   2 160   1   0]
426	6040	[  0 317   6   3  56 158   7 329 207 290]
427	6040	[172 231 294 337 213 249   9 230 158 187]
428	6040	[  9   0   6   8  63   3  99 156   1 336]
429	6040	[ 25   6   4   3   7   8 313   9   5 302]
430	6040	[233 237   9 172   5 245   1  15 294 115]
431	6040	[148 290  86 197 287  70 316 245   0  44]
432	6040	[211 219 312   2  66  80   4   1   3 178]
433	6040	[219  61 319 283   1 273 235 237  96   3]
434	6040	[  9   6   5 129   4  72 116  51   8  62]
435	6040	[  8  37  67 324  91  45  98  58   2 300]
436	6040	[219 140 130 242  36  75 268  73 267 269]
437	6040	[274 331  79 117 182  38 253 204 136   8]
438	6040	[255 204   0 252 114 155  32 207 178 243]
439	6040	[  7 189 231 128   0 119  20 229 188  33]
440	6040	[281 254 323 168 178   6  45 331  13  28]
441	6040	[266 106 265  80 322   3   2  24 122   1]
442	6040	[248 206 171  34 240 153 134 298 266 131]
443	6040	[333 122 299 118 158 256  27 152 145 271]
444	6040	[204 258  86 224 190 165   1  71 148  89]
445	6040	[187  94   5 250 329 275 294  69 289 191]
446	6040	[  3 296 202 234   0   2 103 293 320   1]
447	6040	[ 44  49   0 206 107   3   1   5  67 285]
448	6040	[167 275 247 172  29 339   6   2  50 173]
449	6040	[ 52 117   6 143  47 115   2 158   0  89]
450	6040	[267 188   8  91  80  83 337 258 290   2]
451	6040	[180 184 253  77 133 204 261 163 228 318]
452	6040	[ 12 221  28   8 161 318   2 209   7  31]
453	6040	[311 301   1   0 170  53 144 151 108 112]
454	6040	[186 318  48   7 215 235 267   3 287 238]
455	6040	[340 154   3 326  78  85  89 320  51 136]
456	6040	[118   3  69  98 280 291   6 276  99   0]
457	6040	[299 229   1 181 231 279 187   5   4   2]
458	6040	[  8 250   2   0  29  99   7   1  46  61]
459	6040	[ 89  97 103 290 236 287  68 192 107 188]
460	6040	[273 108 121 255  91 129 151 158 327  88]
461	6040	[109 160 238 266  74  23 144 338   1 176]
462	6040	[  5  61  98 273 281 290   1   3 124  49]
463	6040	[  2   3   0 178   5 332 211   7 234 277]
464	6040	[110  59 231   1 314   0  66   4 275 184]
465	6040	[288 228 259 144 209   9 133 218 337 116]
466	6040	[ 58 157 314   1  24 252 145  78 218 191]
467	6040	[ 57 150   3   5 244 306  39 331   2   4]
468	6040	[220 131 123   7   2 247   1   0   3 144]
469	6040	[101 171  15 146 258 286 179  36 219  65]
470	6040	[222 233 139  10 255 123 291 131 234 314]
471	6040	[ 16 226 237   5  61 265   3   4  48 307]
472	6040	[  2 112 191 222 246  90 171  18 219 170]
473	6040	[227 318 135  11 164 298 273  13  67  49]
474	6040	[ 10 247 244  40 102 142 317 100  87  16]
475	6040	[  8   9   1 120 162  36   4   7   0   2]
476	6040	[  2  13 327   8 268 294   6 316   1 267]
477	6040	[ 36   8  19 103  30 285   0 135 284 116]
478	6040	[311   6   5   3 176 289 227 115 306 241]
479	6040	[152  54 291 116 281 254  52 120 101 262]
480	6040	[144  20  66 337 259  10 120 278 223 256]
481	6040	[  5 162 223   0 228 115 202  70  94  22]
482	6040	[328 127 327 138 198 231  94   1 117  42]
483	6040	[195  16   2 333   0 188  19 144 176  91]
484	6040	[ 12   3   1 110  95 194 334 184   6 306]
485	6040	[300   0  14 220   1  12  52 290 248 194]
486	6040	[  0 316 178 270 174   1 120  71 287   4]
487	6040	[213   4   1 304 110   3  67   0 249 219]
488	6040	[  5 177   7   6 209   3   0 263 299 330]
489	6040	[332 142 276  62   3 197 315   0 181  52]
490	6040	[  3   2   4 209  82   0 243   1 108   6]
491	6040	[248   7   6 302  61 152 196   4 331  12]
492	6040	[ 49 182  17  81   1  15 136 250 101 272]
493	6040	[ 37 142  19  42   7 151  16  95  51  50]
494	6040	[ 71 313   6 123 111 106 205   7   5  16]
495	6040	[286 212 294  96 228 261  15 275  92  72]
496	6040	[329  63  47 155 305 260 141 163 156 143]
497	6040	[154 284  18 281  89   0  52  17 259   8]
498	6040	[149 112  90  60 213 144  57 217   9  84]
499	6040	[252 263   4 243  51  10 317 210  66 268]
500	6040	[ 70 194 307 114  30 282 292 294 136 332]
501	6040	[205 111 298 246 124 172   1  55 237  32]
502	6040	[220  76 162  73 169 154 321 246 297 112]
503	6040	[288   4 129  82   0   1 205 313 121 200]
504	6040	[ 0  8  6  3 41  1  4  2  7  5]
