	user_id	rec_item_list
84	14681	[ 1 21 14 24 19 26 18 30 28  9]
85	14681	[29  8  1  5  3 16 14  0 23 30]
86	14681	[15  0 13 11 22  8  7  5 12 17]
87	14681	[25 21  0 11  9  2  6  1 26 10]
88	14681	[ 9 18  2 16 27 19 12  4 22  7]
89	14681	[12 17  6 23 18 15  4  8 13  2]
90	14681	[22 23 28 30 19 18 29  9  2  4]
91	14681	[25  9  0  5 18 12 26 14 24 28]
92	14681	[ 5  1  2  0 15  3  4 16  6 28]
93	14681	[11  5 22 14 26 16  8  2 13  9]
94	14681	[22  4 25  5  3  0 12  8 24 14]
95	14681	[10 22 17  9 11  8 24 23  7  0]
96	14681	[30 15  9  2  6 13 19 21 16 14]
97	14681	[20 24 22 15 18  5 26 27 28  9]
98	14681	[20 11 15 27 12 18  7 19 14 13]
99	14681	[ 4  0 27 22  7 29 18  3 30 17]
100	14681	[21 29 25  5 22  8 20  4 13  9]
101	14681	[ 5 24  1 15 28 23 27  8 30  9]
102	14681	[29 23  8  0 12 22 28 13 16 24]
103	14681	[11 16 22 15 24 27  8 14  7 21]
104	14681	[ 0  5 13 29  3  7  8 21  1 22]
105	14681	[24  0  8  9 20 29 10 30 23 13]
106	14681	[18 26 29 27 11 10  9 25 16 21]
107	14681	[13  0 22 30 12 20 15 24 11 27]
108	14681	[28  9 16 25 24  8  4  2  3  7]
109	14681	[ 2  3  7  0 11 24 27 21  8 17]
110	14681	[10 29 21 28  4 24 20  8  0 19]
111	14681	[24  8 19 21  9 17 22 20 10  5]
112	14681	[17  3  6  5  8  0 23 20 16  1]
113	14681	[19 30 28  2 13 29  4 27 11 12]
114	14681	[30  2 14  1 29 13 12  0  8 16]
115	14681	[ 8 11  1 19  7 26 13 10 21  0]
116	14681	[ 0 19 24  2 30 21 12 29 15 20]
117	14681	[ 8 24  9 14 26 27 30 22  3  2]
118	14681	[28  0 13 19 25 21  2  9 23 16]
119	14681	[19 25 22 16  1 21  5  0 30 29]
120	14681	[ 0  1  2  8 12 28 30  7 17 11]
121	14681	[26 12 16 17  2  0 22  3  8 30]
122	14681	[ 5 14  2  0  3 23 24 18 21 29]
123	14681	[ 4 19  9  8 10 25 30 22 14 15]
124	14681	[21 23 15  0  1  9 13  2 20 14]
125	14681	[22  3  5 10  0  2 23 30 24  1]
126	14681	[ 1 25  5 16 20 26  4 21 13 24]
127	14681	[13 20  6 17 27 15  1 28  2 12]
128	14681	[16 14 29 25  1 27  2 24 22 17]
129	14681	[24  1  0  5 28  6 23  2  9 15]
130	14681	[29 26 23  7 24 20 16  6 14 21]
131	14681	[ 9 16 10 26 28 20 24 11 15  5]
132	14681	[10  2 17 16 26 15  0  7  1 20]
133	14681	[11 16  1  3 22 21 14  4 12  6]
134	14681	[10  3  1 23 14 12  0 18 17 16]
135	14681	[19 16  5 20 12 13  1  2 23  6]
136	14681	[10 27 18 11  5 25  8 16 29  6]
137	14681	[ 7 20  6 14  9 16  1 23  0  2]
138	14681	[ 6 21 11 28  2 14  8 16 15 12]
139	14681	[22  0  2 11 26  5 17 24  1  3]
140	14681	[12  6 10 20 17 30  8 23  2  0]
141	14681	[23 26 18  1 17  9 27  6  0 22]
142	14681	[28  3  7 16  0  8  4  6 19 18]
143	14681	[28  4 11 21  2 14 29 12 13  0]
144	14681	[22  4 16  0 13  6  9 11 19  1]
145	14681	[ 7 11  5 28 17  9 16 15  3 12]
146	14681	[13  7 24 16 14  3 23  1 22  9]
147	14681	[ 4 10 26 27 17 23 14  9  6 21]
148	14681	[14 10 17  4  6 24 25  3 26  9]
149	14681	[16  4  6  5  2  1 20 27  0 19]
150	14681	[28 30  0 13 15 16 20 14  2 27]
151	14681	[23  1 24 27  0 13 17  9 22 26]
152	14681	[12  5 22  6 25 13  0  9 16 19]
153	14681	[ 9  1  6  5  7 23 16 11 28 21]
154	14681	[17  0  9 11 13  5  2 12 19  7]
155	14681	[13 28  0 27  7 21 12 29  3  8]
156	14681	[ 6  9 27  1 21 13  0 26 20 16]
157	14681	[20  5  1 17  8 30 19 18 16  0]
158	14681	[17 16 15 30 13  8  3 27  1  6]
159	14681	[ 4 16  7 27 17  0 18  5 28 22]
160	14681	[30 20  6 14  0 12  5 13 19 10]
161	14681	[14 25 28  0  4 24 22 10 18 12]
162	14681	[24 12  9 27  3 15  4 13  2 23]
163	14681	[ 2  0  9  4  7 29 19  6 14 17]
164	14681	[ 9  1 30 26 27 12  0  6 20 21]
165	14681	[21  3 30  7 17  2 14  0 20 23]
166	14681	[18  0 30  8 20  2  1 21 29  4]
167	14681	[10  9 25  2 24 22 12 11 30  0]
168	14681	[26 10 17 16 28 13 11 30 19  1]
169	14681	[ 7 27  4 28 25 21 14  1  2  0]
170	14681	[ 8  6  9 15 24  3  0 12  4 22]
171	14681	[ 9  1 13  3 20 12 16 25  0 30]
172	14681	[29 10 25 17 19  9  5 30 13  3]
173	14681	[ 7  0 14 11 30 15 12 19 10 29]
174	14681	[ 7  1  2 10 28 18 17 16 29 26]
175	14681	[30  3  9  4 14 16 29 27 23  0]
176	14681	[22  6 13 12  3  0  4  7  1  2]
177	14681	[24 30 13 11  2  9  8 20 10 21]
178	14681	[18 21 16  6 24  8  7  5 17  4]
179	14681	[ 7  3 20 29 24 10  5 11  1 17]
180	14681	[ 7 11 24  9  5 19 10  3  4  2]
181	14681	[22  8  9 12  5  6  3 20 16 25]
182	14681	[30 28  4  3 15 29  2 18 27 20]
183	14681	[ 6  2 28  0 10 30 29  5 13  7]
184	14681	[11  1 10  0  4  6  5 27 15 29]
185	14681	[27  7 29 20 10 22  0 14  5 15]
186	14681	[27 26 19 16 14 25 13  0  2  1]
187	14681	[ 5  8  2  1  4  3 24 11 28  0]
188	14681	[ 8  3 27  4 26  6  7 18 19  5]
189	14681	[ 1 24  0  9 30 13  4 18  7 23]
190	14681	[11 16 21 25  9 15  0 13 27 29]
191	14681	[11 24 16  5  1 25 15 13  4  9]
192	14681	[ 9 30  5 12 15 10 25  0 26 17]
193	14681	[26 27 12  9 20 13 11 21 18 29]
194	14681	[10  2  5  7  4  1  3  6  0 26]
195	14681	[ 9 27  6  7  8 10 14 23  0 20]
196	14681	[ 0 21 15 22 24 26  2 20 23  6]
197	14681	[23  0 25 14 20  2  1 13 16 12]
198	14681	[ 2  1 17  9 27 12 28 26 19 25]
199	14681	[27  0 12 23 20  8 15  3  9 10]
200	14681	[19  2  7 24 17 30  5  6 10 18]
201	14681	[13 20 28 24 26 16  3 14 12 23]
202	14681	[25 22 14  9 30 29 10 17  7  8]
203	14681	[23  5  0 15  8 17 20 29 27 11]
204	14681	[29  6  1 17 26  3  8 23 21 14]
205	14681	[27 13 20  0 21 14  5 18  6 16]
206	14681	[24  1 30 28 26  2 25  0 10  3]
207	14681	[25 21  9 27  8 13 12 30  2 26]
208	14681	[10 25  6 20 27  4 13 22  3 24]
209	14681	[11  4 20 14  0  1 19 21 17 13]
210	14681	[ 3  2 26  4  0 14 20 13  5 17]
211	14681	[ 5  0 28  4 18 25 24 21 19 10]
212	14681	[ 1  9 18 10 24 29 20  3 15 27]
213	14681	[22 11  4  0 23 25 14 12 27 28]
214	14681	[23 19 15 18 25  8  0  3 30 22]
215	14681	[18  2 23  5 16 21  3  7 29  8]
216	14681	[ 2 17 25 13 10 21  6 11 29  0]
217	14681	[23 11 26 24 14 13 12 30  6 27]
218	14681	[10  4  6  1 20  0 17 30  3  7]
219	14681	[23 16 13  2 20 18 24 12 27 25]
220	14681	[11  0  9  1 13  2 26 20 30 19]
221	14681	[19 22 18  4 30  0 29 21 12 11]
222	14681	[ 9 30  5 11  6  0 13 26 28  1]
223	14681	[ 0 15 12 14 28  5 30  3  4 11]
224	14681	[29 21  1 25 14 12  8 24  0  6]
225	14681	[27 14 12  3 29 22  1  0  6 11]
226	14681	[ 6 29  5  2 15 27  3 21 23  8]
227	14681	[ 8  9 15 25  4  7 10 30  2 27]
228	14681	[20  3 25  8  1 17 11  2 21  5]
229	14681	[16 13 27  0 11 30 14 10 28  3]
230	14681	[ 7 27 24 15 11  1 16 29  6  9]
231	14681	[25 15  1 12 30  8 13 27 18 22]
232	14681	[19 12 27 16  0 10  4  3 24  7]
233	14681	[21 14 29 12  0  8  1 25  4 18]
234	14681	[26 12 25 20 13 28 17  5  0 14]
235	14681	[24  8 26 28  0 15 21  2 27 12]
236	14681	[29  6  7  0 15 26 30 14 20 24]
237	14681	[ 2 24 17  1 14  8 16  7  0 27]
238	14681	[19  1 12 21 18  4 15  9 28 24]
239	14681	[ 1 14 18  7 28 23  4  8 13 16]
240	14681	[20 28 24  9  0 13 29  1  5 30]
241	14681	[ 6 13 19  1  0  3  2 21 12 15]
242	14681	[18 22 13  7 15 26 19 12  6 25]
243	14681	[ 4  6 24 14 13 17  0 19 22  9]
244	14681	[27 19  7 25  4 10  0 20  3  6]
245	14681	[23  2 10  5  0 25  1 22  3 20]
246	14681	[11 12 29  2  5 21  3 20 27 25]
247	14681	[ 2 27  1 24  0 22 10 29 17 11]
248	14681	[16  9 29 12  8 23 24 30  0 28]
249	14681	[11 28 20  4 26  1 21  0 16  2]
250	14681	[29 17 18 16 25 22  9 14  3 12]
251	14681	[10 13 12  3 15 25  4  0 28 20]
252	14681	[12  9  4 27 24 17 15 10 21 30]
253	14681	[28  8  9  7 23  0 14  6 16 20]
254	14681	[21 15 13 20 30 16 26  9 27 18]
255	14681	[29 20 22 14 10 21  0 24 17  9]
256	14681	[27 10  7 23 18  0 14 25 24 13]
257	14681	[24 14 20 21 26  6 23 11 13 12]
258	14681	[25 14  6 30 24 21 16  5 17 29]
259	14681	[18  6 16 30 21 25 10 14  8 27]
260	14681	[16  9 18  0 19  2  8  1 23 22]
261	14681	[22 10 29  9 25 12  1 24 14  0]
262	14681	[ 7 29  4 10 28  0  2 24  1 22]
263	14681	[ 0 25 28  3  7 21 30 27  1  9]
264	14681	[ 7 20 14 13 19  5  1  0  9 29]
265	14681	[ 2  1  9 30 21  0  4 18  3 12]
266	14681	[23 28  9  0 29  6 16 19 15 12]
267	14681	[ 1  0 27 20 19  9 15 28  5  6]
268	14681	[29  6 11 17 26 16  2 21  5  1]
269	14681	[ 1 30  4 12 11 27 13  0  6 22]
270	14681	[27 24 26 25 28  1 14  9 29 12]
271	14681	[ 2 20 18 28 26 21 30 24 12 13]
272	14681	[15  0 26 23 29 30  3 18  7  1]
273	14681	[28  9 29  8 13 25 22  1 18 24]
274	14681	[10 27 30 14 28 11 29 25 26  6]
275	14681	[12  6  3  1  7 15 25  5  0 30]
276	14681	[19 13 22 26 14 12 21 10  8 30]
277	14681	[ 2 21  1  4 17  0 22 29  5 20]
278	14681	[11 10  4  0 17 28  2 15 25  8]
279	14681	[ 1 11 22  2 19 12 18 20 25 24]
280	14681	[29 19 11 20 30 22 18  4  0 28]
281	14681	[ 1 23  0 14  5 16 28  6  9 22]
282	14681	[22 12  8 25 30 19 13  6 21  5]
283	14681	[ 7 25 15 11 18 22  2 16 17  8]
284	14681	[ 0 25  9 22 17  8 10 27 26  7]
285	14681	[15 10  2  0 16 12 19 13  5  1]
286	14681	[ 6 24  0 16  5 18 12 10 29  1]
287	14681	[ 4  7 20  9  1  2 18 28  0 17]
288	14681	[11 29  5 20  3  1 13  2 18 22]
289	14681	[21 16 12 10  8 22  0  6 29 30]
290	14681	[28 19 25  1 16  4 14 20  2 26]
291	14681	[23  0 26  3 19  1 22 28 10 13]
292	14681	[20  9 17 26 19  7  2 29 18  1]
293	14681	[20 14  9 12 17 18 29 22 26  3]
294	14681	[ 4  2 10 12 26 22  1 23 18 13]
295	14681	[15 18 17  0 21  4 14 27 16  6]
296	14681	[24  0  7  5  3  2 19 15 29 12]
297	14681	[22 26  7 11 18  5  0  8 21 12]
298	14681	[13 16 18  8  4  0 14 25  6  1]
299	14681	[15  2  0  6 16 22 27 21 20 10]
300	14681	[12 19 22  7  3 21 17  1  0 16]
301	14681	[ 8 13 23  5  0 25 30 16  2  4]
302	14681	[15 16  7 22 23 21  8  0 20 14]
303	14681	[14 17 16 29 13 23 27 15  1  0]
304	14681	[ 0 10 16 20 18 26  5  1  2  7]
305	14681	[19 18 10 30 29 27  5  1 25 15]
306	14681	[24 10 11  3 15  1  9 29 19  7]
307	14681	[ 0  1 27 30 17 15 29 14  5  8]
308	14681	[22 23 29  6 21 25 24 28 16 12]
309	14681	[ 7 26 20 28 21 13 29 25 23  0]
310	14681	[ 1 24 12 10  7 25  2  9 21  5]
311	14681	[18 25  7 27 26  6 12 21  0 29]
312	14681	[10 22 13  1 28 15  0 17 26  2]
313	14681	[20 30 18  2  3  9 24 10 13  4]
314	14681	[ 8 13 24  0  1  4  2 16 12 21]
315	14681	[23 20 10  6  4  0  1 26 12 18]
316	14681	[ 9 25 22 11 29 13  3 21 16 10]
317	14681	[ 6 29 17 16  1  0 15  5 14 13]
318	14681	[29 24  0 25 21  1 27 15  3  5]
319	14681	[27  4  8 17 26 19 16 28 12  6]
320	14681	[20 10  7 15 22 13 27 16 19  4]
321	14681	[30  0 14 29 10  3  1 23 15  9]
322	14681	[ 7 24 25 14  3 27  5 18  1 17]
323	14681	[11 13 10 17 22 21  0 26 23  7]
324	14681	[ 8 22  4 13 29  2  5 25 10 16]
325	14681	[ 9 23  2 13 14 25  0 28 15 19]
326	14681	[ 7 20  5 11 23  1 29 10 25 18]
327	14681	[ 0 29  1 16 18 12 17  5 27 25]
328	14681	[17 10  6 20 13 25 11 19 24  4]
329	14681	[ 8 29  0 19  5 22 26 27  6 23]
330	14681	[27 17 12  7 16 21  4 23  0 11]
331	14681	[24 29  4 18 25 20  0 12 17 10]
332	14681	[13  5 26 10  9 22 11  2 14 19]
333	14681	[19 15 30 17  3  1 13 18 16 23]
334	14681	[ 9  8 23  6 24 22  2 13 30 27]
335	14681	[ 9  4 13 22 25  0  8 17 21 20]
336	14681	[ 8 22 11 27  0 25  7 19 17 24]
337	14681	[ 4 11 16 29  7 23  9 13 17  0]
338	14681	[29 30  0 12  1 27 21  9  4  8]
339	14681	[ 6 19 20  0 25  4 16  2 26  1]
340	14681	[ 1  3 26 24 29 15 18 30 17  2]
341	14681	[ 1  2 27 15  7 17 11 23  3  0]
342	14681	[29  7  9 28  0 19 14 21 17  1]
343	14681	[18 12  9 16 30 20 14 17 29  1]
344	14681	[24 15 23 18 25  0  2  6  4 16]
345	14681	[ 1  5  3 11 15 25 16  0 21 18]
346	14681	[28 18 26  9  5 25  2 24 22 20]
347	14681	[22 12 17 21 13 30  3  9  0  6]
348	14681	[18 15 30  0  9  6  4 19  1  2]
349	14681	[12 16 25 30  3  8 11  6  0 21]
350	14681	[21 24  8 10 18 27  0 22  1 26]
351	14681	[16 25 19  0 27 23 30 14  3 11]
352	14681	[23 29 27 13 14 10 30  0  8 24]
353	14681	[23  3 19  2 27 22 10  5 18 29]
354	14681	[ 1  8 30 27 14  7 28 13 11 19]
355	14681	[ 6 16  2 14  1 19  0 15  9 25]
356	14681	[12  1  5 17 23 11  9 25 19 14]
357	14681	[26  0 21 22 28  3 13  4 15 30]
358	14681	[ 8 24  6  2 17 14 21 18  4 27]
359	14681	[13 11  3  1 17  0 20  4 28 27]
360	14681	[13 23  1  7  2 10 28  0  5 18]
361	14681	[ 4 18 10 17 14 29 19  0  8  6]
362	14681	[30  2 17 18  1 15  8  6 16 13]
363	14681	[17 18 10  8  7 23  6 13 15 20]
364	14681	[ 2 30 10  9  7 27  5 11  4  3]
365	14681	[13 25 24  0 20 26 27 18 14  2]
366	14681	[13 25 11  1 14  5 28 30  7  9]
367	14681	[25  0 10 30  4 11 23 14 27  1]
368	14681	[ 6  1 26 23  8 15 16 10  0 18]
369	14681	[ 3  2 23 19  1  5  4 15  0  7]
370	14681	[14 11  0  2  4 13  6 24  8 16]
371	14681	[11 24 26 17  2 29 18  1 27 30]
372	14681	[18 17 14 28  8 16  6 22  7 23]
373	14681	[23 20  3 11  0  8 28 19 12 29]
374	14681	[ 6 27  1 18 24  0  9 15 13  8]
375	14681	[20 21 13  0 16 28 11 17  8  2]
376	14681	[13 10 11  0 22  5  1  6 15  4]
377	14681	[19 10  2  0 18  5 27  1  8 26]
378	14681	[15  8 13 29 18 19 16 10 26 14]
379	14681	[16 20 14 12  3  1  9 17  2 30]
380	14681	[14 15 18  1 27 20 29  3 10 22]
381	14681	[13 20 14 27 25  4 29 30  0 26]
382	14681	[18 28 17 10 12 21  1  3  6  7]
383	14681	[30 13  3  9  4 25  8  0 10 11]
384	14681	[17  2  8  1 29  0 25  9 27  3]
385	14681	[ 7 27  6 19 15 17  9 14  0 11]
386	14681	[30 19  6 11 14 22  0 13  1 20]
387	14681	[29  1 10  9 25  8 15 23  4 12]
388	14681	[ 0 17  7 10 14  4 26 28  8 13]
389	14681	[ 0 12 13  2 21 23 19 26 27 25]
390	14681	[12  2 24 30 26 23  5  0  3  8]
391	14681	[14 21  1 29 13 19  8 22 12 20]
392	14681	[ 7 26  0  3 13  9 12 17 27 30]
393	14681	[17 15  5 10  4 14 20  0  1 26]
394	14681	[20  8  1 14  7  0 24 18  6 13]
395	14681	[26 10 30  6  4  8 13 25 19 15]
396	14681	[ 7 20 14 30 11  4 12  5 26  1]
397	14681	[ 9 10  8 17 29  1 18  3 13 24]
398	14681	[ 4 17 16 25 11 20 29  0  8  3]
399	14681	[24 23 25  9 29  8 27 13 15  7]
400	14681	[17 21 28 24 25  0 26 20 30 13]
401	14681	[ 0  5  6 23 13 20  1 15 11 25]
402	14681	[28 17 27  1 24  0 23 11 22 10]
403	14681	[13 29  2 19  1 27 10  9  5  3]
404	14681	[14 15 16 22 21  4  1  2  3  7]
405	14681	[ 2  8  6 12  1 19 16  4  7  9]
406	14681	[24  0  2  7 23  6 20 22 13 19]
407	14681	[ 3 22 26 18  8  0 23  9 28 29]
408	14681	[20 27 13  7 14  3  1 10  0 21]
409	14681	[ 2  1  3 18 16 24 17 25 12  6]
410	14681	[ 1 13 11 17 23 12  8  0  2 14]
411	14681	[23 18  3 20 24 19 14 25  9  5]
412	14681	[ 8  3 24  7 17  1 13 19 29 12]
413	14681	[22  0 19 28 17 23  8  9 13 10]
414	14681	[22 23 25 28 14 18 12 15 27 17]
415	14681	[ 4  1 21 13  3 27  6  8  0 23]
416	14681	[ 0  4 21 26  2  1  7  6  3  5]
417	14681	[19 10  0 27 26 15 17 12 28  7]
418	14681	[18  2  9 29 28 10 23 11 24  0]
419	14681	[ 2 19  0 23 16  1 10  6  4 22]
420	14681	[15 11  0 27 30 16  1  8  9 25]
421	14681	[ 9 16 15 10 18 20  0  4 30 11]
422	14681	[17 19 29  6  1  0  2 14 18 12]
423	14681	[24 26 22 30  0  5 28 12 15 29]
424	14681	[10  9  0 23  5  8 11 27 28 18]
425	14681	[ 9 30 10  1 20 29 15 16 14  7]
426	14681	[16  5 13 18  7  1  2 10  9 15]
427	14681	[ 8  1  0 28 26 30 23 27 14 29]
428	14681	[12  0 19 11 10 26  8  9 24 16]
429	14681	[ 2  0 14 25  6 18  1 13 19 30]
430	14681	[11  0  1 25 28 16 22 21  3 29]
431	14681	[12 27  1  4  9 13 20  2  7 29]
432	14681	[ 0  3 23  4 10  6 19 15 26 20]
433	14681	[18 14  3 27 22 20  6 19  0  7]
434	14681	[11 10 21  1  9  0 18 13 22 16]
435	14681	[ 0  7 26  3  6  2 16  1 24 22]
436	14681	[10 18 25  7 19 23  3 22  6  9]
437	14681	[21 26 10  1  3 12  5  8 15  0]
438	14681	[16  8  0 18 30  1 11  2 12  4]
439	14681	[24 14  2 23 27 29 20  0  8 15]
440	14681	[ 8 26 29 11 13 14  5  2 27 19]
441	14681	[17 26 15 14 10  1 22  9  8 23]
442	14681	[24 14 11  5  2 19 29  8 25  3]
443	14681	[30 18 24 11  0  1 12 22 15 16]
444	14681	[17 19 29  2  0 27 16 14 21  8]
445	14681	[12  3  1 23 21 29  0 30 27  2]
446	14681	[15  5  0 13  8 19  1 20 12  7]
447	14681	[15 25 18 23 30 21 26 17  9  8]
448	14681	[ 3 16 10 30 13 26 23  0 25  1]
449	14681	[ 1 11 12 13 16 22 17  0  6  3]
450	14681	[15 30 11 12  1  7 20 10  4  9]
451	14681	[26  9 30 13  1 15  8  0  4 27]
452	14681	[ 4 18 24  0 19 15 28  8 10  7]
453	14681	[18 16 23 28  1  6 11 10  0 25]
454	14681	[27  4 14 24 18 21  0 15  2  1]
455	14681	[16 11 17  0  4  6  3 20 10 15]
456	14681	[24 15 28 20 26  0  6 13 30  1]
457	14681	[16 18 27  0  2  4  5  6  8 11]
458	14681	[ 1 13 19 21 28  7  3  5  2  0]
459	14681	[19  8 21 18 25 11 26  6 12  3]
460	14681	[ 2 15 17  0 10 28 24 18 19  1]
461	14681	[26  8  7 27 19 13 10  0  9 18]
462	14681	[ 6 23  1 14  0 27 15 10 18 20]
463	14681	[27 28  6 26  1  2 15  4  0 21]
464	14681	[24 23  0 28 10  9 25  2 11 19]
465	14681	[ 5 19 14 17 24 22  2 21  0 12]
466	14681	[ 6 16  7 20 26 17  5  2 23 18]
467	14681	[28 25 29  7 27 20  4  0 26 19]
468	14681	[13  3 14 21  0 17  4 26 25 11]
469	14681	[16 10 24  3 27  9 17 15  5 29]
470	14681	[28 14 13  0 24 27  7 11  9 25]
471	14681	[ 6  8 13  5  4 21  9 15  7 27]
472	14681	[18 12 19 16 10  0 13 27 25 14]
473	14681	[29  2 10 12 21 24  4  6 26  3]
474	14681	[23  3 26  9  2  0  6 21 11  7]
475	14681	[ 0 17 14 20 16  2 12 27 21  3]
476	14681	[28 22 24 26 30  6 16  4 10 23]
477	14681	[ 9 26  0  2  3 17  5 30 18  8]
478	14681	[ 3 29 18 25 27 30  1  0 23  5]
479	14681	[24 28 21 19 27 15  2 13 23 18]
480	14681	[27  0 11 21 28  8  2 18 24 25]
481	14681	[23 12 26  2 19 16 11 14  0 22]
482	14681	[15  0 14 16  3  2 12  1 17 22]
483	14681	[21 11 27 18  0  3 24 30 16 19]
484	14681	[21 30  4 10 13 11 20  0  1 15]
485	14681	[27 23 17 29 28  5  1 30  0  4]
486	14681	[19 25 28 14  0  4 10 20 17  7]
487	14681	[21  8 28 23 16  1  7 18  0 12]
488	14681	[28 17 25 14 19  9 30  3  8  1]
489	14681	[ 9 16  7 22 12 28  4 30 14 18]
490	14681	[ 6 22  0 24 13  3 21 15 25  1]
491	14681	[25 28  1  9 18  8 12  0  5 16]
492	14681	[ 6 12 23  9 21 26  3 15 14 19]
493	14681	[ 5 15 14 12  9  1  0  8  4 28]
494	14681	[22 10  4  6 26  7  2  0 27  1]
495	14681	[20  6  0  9 21 19 25  7  8 10]
496	14681	[ 3 10 15 22 29  4 20 19  0 23]
497	14681	[ 5 22 28  1 14 11 19  0  9 30]
498	14681	[14 11  1  6  8  0 19 23 16 25]
499	14681	[19 10 13 15 28  4 18  6 22 24]
500	14681	[27 28 12  7 25 29 21 15 13 10]
501	14681	[ 1 26 23 18 16 25 17  0 11  7]
502	14681	[14  3 13 12 21 15 22  0 18  8]
503	14681	[13  3 23  7  5 28 16 22 20  2]
